[2025-08-13 16:18:15] Usuario: admin_wh | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-08-29 11:34:20] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-214 criado | Status: sucesso
[2025-08-29 11:34:20] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 507 criada | Status: sucesso
[2025-08-29 11:34:36] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-142 criado | Status: sucesso
[2025-08-29 11:34:36] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 508 criada | Status: sucesso
[2025-08-29 11:34:55] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=73 | Status: sucesso
[2025-08-29 11:40:22] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-215 criado | Status: sucesso
[2025-08-29 11:40:22] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 509 criada | Status: sucesso
[2025-08-29 13:33:07] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-125 criado | Status: sucesso
[2025-08-29 13:33:07] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 510 criada | Status: sucesso
[2025-08-29 13:33:55] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-126 criado | Status: sucesso
[2025-08-29 13:33:55] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 511 criada | Status: sucesso
[2025-08-29 13:34:29] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-143 criado | Status: sucesso
[2025-08-29 13:34:29] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 512 criada | Status: sucesso
[2025-08-29 13:36:10] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-144 criado | Status: sucesso
[2025-08-29 13:36:10] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 513 criada | Status: sucesso
[2025-08-29 13:37:07] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-145 criado | Status: sucesso
[2025-08-29 13:37:07] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 514 criada | Status: sucesso
[2025-08-29 13:38:04] Usuario: admin_wh | Acao: desconectar_cabo | Detalhes: Conexão de cabo 513 desconectada | Status: sucesso
[2025-08-29 13:38:57] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 510 criada | Status: sucesso
[2025-08-29 13:39:57] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=74 | Status: sucesso
[2025-08-29 15:00:55] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-216 criado | Status: sucesso
[2025-08-29 15:00:55] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 515 criada | Status: sucesso
[2025-08-29 15:04:07] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-127 criado | Status: sucesso
[2025-08-29 15:04:07] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 516 criada | Status: sucesso
[2025-08-29 15:04:40] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-128 criado | Status: sucesso
[2025-08-29 15:04:40] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 517 criada | Status: sucesso
[2025-08-29 15:05:07] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-146 criado | Status: sucesso
[2025-08-29 15:05:08] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 518 criada | Status: sucesso
[2025-08-29 15:05:31] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-147 criado | Status: sucesso
[2025-08-29 15:05:31] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 519 criada | Status: sucesso
[2025-08-29 15:05:57] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-148 criado | Status: sucesso
[2025-08-29 15:05:57] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 520 criada | Status: sucesso
[2025-08-29 15:07:46] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=75 | Status: sucesso
[2025-08-29 15:40:26] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=20 | Status: sucesso
[2025-08-29 15:57:39] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-217 criado | Status: sucesso
[2025-08-29 15:57:39] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 521 criada | Status: sucesso
[2025-08-29 15:57:48] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-218 criado | Status: sucesso
[2025-08-29 15:57:48] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 522 criada | Status: sucesso
[2025-08-29 15:58:00] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-219 criado | Status: sucesso
[2025-08-29 15:58:00] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 523 criada | Status: sucesso
[2025-08-29 16:01:33] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-129 criado | Status: sucesso
[2025-08-29 16:01:33] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 524 criada | Status: sucesso
[2025-08-29 16:02:50] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-130 criado | Status: sucesso
[2025-08-29 16:02:50] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 525 criada | Status: sucesso
[2025-08-29 16:04:17] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-149 criado | Status: sucesso
[2025-08-29 16:04:17] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 526 criada | Status: sucesso
[2025-08-29 16:05:00] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-150 criado | Status: sucesso
[2025-08-29 16:05:01] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 527 criada | Status: sucesso
[2025-08-29 16:05:26] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-151 criado | Status: sucesso
[2025-08-29 16:05:26] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 528 criada | Status: sucesso
[2025-08-29 16:06:39] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=76 | Status: sucesso
[2025-08-29 16:12:51] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-220 criado | Status: sucesso
[2025-08-29 16:12:51] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 529 criada | Status: sucesso
[2025-08-29 16:14:19] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-152 criado | Status: sucesso
[2025-08-29 16:14:19] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 530 criada | Status: sucesso
[2025-08-29 16:14:43] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=77 | Status: sucesso
[2025-08-29 16:21:12] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=77 | Status: sucesso
[2025-08-29 16:27:22] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-221 criado | Status: sucesso
[2025-08-29 16:27:22] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 531 criada | Status: sucesso
[2025-08-29 16:27:40] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-153 criado | Status: sucesso
[2025-08-29 16:27:40] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 532 criada | Status: sucesso
[2025-08-29 16:28:00] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=78 | Status: sucesso
[2025-08-29 16:31:36] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-222 criado | Status: sucesso
[2025-08-29 16:31:36] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 533 criada | Status: sucesso
[2025-08-29 16:31:48] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-223 criado | Status: sucesso
[2025-08-29 16:31:48] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 534 criada | Status: sucesso
[2025-08-29 16:31:58] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-224 criado | Status: sucesso
[2025-08-29 16:31:58] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 535 criada | Status: sucesso
[2025-08-29 16:34:01] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-131 criado | Status: sucesso
[2025-08-29 16:34:02] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 536 criada | Status: sucesso
[2025-08-29 16:34:28] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-132 criado | Status: sucesso
[2025-08-29 16:34:28] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 537 criada | Status: sucesso
[2025-08-29 16:36:18] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-154 criado | Status: sucesso
[2025-08-29 16:36:18] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 538 criada | Status: sucesso
[2025-08-29 16:36:40] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-155 criado | Status: sucesso
[2025-08-29 16:36:40] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 539 criada | Status: sucesso
[2025-08-29 16:37:04] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-156 criado | Status: sucesso
[2025-08-29 16:37:04] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 540 criada | Status: sucesso
[2025-08-29 16:38:26] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=79 | Status: sucesso
[2025-09-01 08:27:24] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-01 08:27:24] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-01 09:14:23] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-225 criado | Status: sucesso
[2025-09-01 09:14:23] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 541 criada | Status: sucesso
[2025-09-01 09:14:52] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-133 criado | Status: sucesso
[2025-09-01 09:14:52] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 542 criada | Status: sucesso
[2025-09-01 09:15:43] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-134 criado | Status: sucesso
[2025-09-01 09:15:43] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 543 criada | Status: sucesso
[2025-09-01 09:17:52] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-157 criado | Status: sucesso
[2025-09-01 09:17:52] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 544 criada | Status: sucesso
[2025-09-01 09:18:16] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-158 criado | Status: sucesso
[2025-09-01 09:18:16] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 545 criada | Status: sucesso
[2025-09-01 09:18:42] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-159 criado | Status: sucesso
[2025-09-01 09:18:42] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 546 criada | Status: sucesso
[2025-09-01 09:25:29] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=80 | Status: sucesso
[2025-09-01 09:30:30] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-226 criado | Status: sucesso
[2025-09-01 09:30:30] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 547 criada | Status: sucesso
[2025-09-01 09:30:46] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-227 criado | Status: sucesso
[2025-09-01 09:30:46] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 548 criada | Status: sucesso
[2025-09-01 09:31:11] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-160 criado | Status: sucesso
[2025-09-01 09:31:11] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 549 criada | Status: sucesso
[2025-09-01 09:33:27] Usuario: admin_wh | Acao: desconectar_cabo | Detalhes: Conexão de cabo 553 desconectada | Status: sucesso
[2025-09-01 09:34:16] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 549 criada | Status: sucesso
[2025-09-01 09:36:26] Usuario: admin_wh | Acao: desconectar_cabo | Detalhes: Conexão de cabo 554 desconectada | Status: sucesso
[2025-09-01 09:41:23] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-161 criado | Status: sucesso
[2025-09-01 09:41:23] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 550 criada | Status: sucesso
[2025-09-01 09:41:52] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=81 | Status: sucesso
[2025-09-01 09:42:36] Usuario: admin_wh | Acao: excluir_cabo | Detalhes: Cabo ID 549 excluído | Status: sucesso
[2025-09-01 09:47:27] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-135 criado | Status: sucesso
[2025-09-01 09:47:27] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 551 criada | Status: sucesso
[2025-09-01 09:47:55] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-136 criado | Status: sucesso
[2025-09-01 09:47:55] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 552 criada | Status: sucesso
[2025-09-01 09:48:58] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-137 criado | Status: sucesso
[2025-09-01 09:48:58] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 553 criada | Status: sucesso
[2025-09-01 09:51:12] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-162 criado | Status: sucesso
[2025-09-01 09:51:12] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 554 criada | Status: sucesso
[2025-09-01 09:51:44] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-163 criado | Status: sucesso
[2025-09-01 09:51:44] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 555 criada | Status: sucesso
[2025-09-01 09:52:21] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-228 criado | Status: sucesso
[2025-09-01 09:52:21] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 556 criada | Status: sucesso
[2025-09-01 09:52:29] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=82 | Status: sucesso
[2025-09-01 09:56:04] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=82 | Status: sucesso
[2025-09-01 12:38:02] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-229 criado | Status: sucesso
[2025-09-01 12:38:02] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 557 criada | Status: sucesso
[2025-09-01 12:38:20] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-230 criado | Status: sucesso
[2025-09-01 12:38:20] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 558 criada | Status: sucesso
[2025-09-01 12:38:31] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-231 criado | Status: sucesso
[2025-09-01 12:38:31] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 559 criada | Status: sucesso
[2025-09-01 12:38:46] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-232 criado | Status: sucesso
[2025-09-01 12:38:46] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 560 criada | Status: sucesso
[2025-09-01 12:39:00] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-233 criado | Status: sucesso
[2025-09-01 12:39:01] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 561 criada | Status: sucesso
[2025-09-01 12:39:16] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-234 criado | Status: sucesso
[2025-09-01 12:39:16] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 562 criada | Status: sucesso
[2025-09-01 12:39:31] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-235 criado | Status: sucesso
[2025-09-01 12:39:31] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 563 criada | Status: sucesso
[2025-09-01 12:39:50] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-236 criado | Status: sucesso
[2025-09-01 12:39:50] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 564 criada | Status: sucesso
[2025-09-01 12:40:27] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-237 criado | Status: sucesso
[2025-09-01 12:40:27] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 565 criada | Status: sucesso
[2025-09-01 12:40:44] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-238 criado | Status: sucesso
[2025-09-01 12:40:44] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 566 criada | Status: sucesso
[2025-09-02 10:41:01] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-02 10:41:01] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-03 09:34:20] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-03 09:34:20] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-03 10:42:01] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-138 criado | Status: sucesso
[2025-09-03 10:42:01] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 567 criada | Status: sucesso
[2025-09-03 10:44:15] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-139 criado | Status: sucesso
[2025-09-03 10:44:15] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 568 criada | Status: sucesso
[2025-09-03 10:45:02] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-140 criado | Status: sucesso
[2025-09-03 10:45:02] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 569 criada | Status: sucesso
[2025-09-03 10:45:40] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-141 criado | Status: sucesso
[2025-09-03 10:45:40] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 570 criada | Status: sucesso
[2025-09-03 10:46:12] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-142 criado | Status: sucesso
[2025-09-03 10:46:12] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 571 criada | Status: sucesso
[2025-09-03 10:46:41] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-164 criado | Status: sucesso
[2025-09-03 10:46:41] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 572 criada | Status: sucesso
[2025-09-03 10:47:11] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-165 criado | Status: sucesso
[2025-09-03 10:47:11] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 573 criada | Status: sucesso
[2025-09-03 10:47:29] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-166 criado | Status: sucesso
[2025-09-03 10:47:29] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 574 criada | Status: sucesso
[2025-09-03 10:47:52] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-167 criado | Status: sucesso
[2025-09-03 10:47:52] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 575 criada | Status: sucesso
[2025-09-03 10:48:27] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-168 criado | Status: sucesso
[2025-09-03 10:48:27] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 576 criada | Status: sucesso
[2025-09-03 10:51:59] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=83 | Status: sucesso
[2025-09-03 10:53:05] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=83 | Status: sucesso
[2025-09-03 11:28:38] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=83 | Status: sucesso
[2025-09-03 11:30:01] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=83 | Status: sucesso
[2025-09-04 07:46:37] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-04 07:46:38] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-04 10:06:07] Usuario: admin_wh | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-04 10:06:42] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-04 10:06:42] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-05 07:53:13] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-05 07:53:13] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-08 08:01:24] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-08 08:01:24] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-09 10:25:51] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-09 10:25:51] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-10 07:46:23] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-10 07:46:23] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-12 08:51:18] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-12 08:51:18] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-15 08:37:43] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-15 08:37:43] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-15 08:46:23] Usuario: admin_wh | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-15 08:46:53] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-15 08:46:53] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-15 08:57:12] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-15 08:57:12] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-15 09:01:21] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-15 09:01:21] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-09-15 09:01:23] Usuario: admin_wh | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-09-15 09:02:12] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: andre | Status: erro
[2025-09-15 09:10:30] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: andre | Status: erro
[2025-09-15 09:11:50] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin | Status: erro
[2025-09-15 09:13:24] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin | Status: erro
[2025-09-15 09:13:43] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin | Status: erro
[2025-09-15 09:24:41] Usuario: sistema | Acao: LOGIN | Detalhes: Tentativa de login falhou para usuário: admin | Status: erro
[2025-09-15 09:25:06] Usuario: andre | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: André | Status: sucesso
[2025-09-15 09:25:10] Usuario: andre | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 09:25:20] Usuario: andre | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: André | Status: sucesso
[2025-09-15 09:26:04] Usuario: admin | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 09:26:08] Usuario: admin | Acao: LOGOUT | Detalhes: Logout realizado - Nível: master, Nome: Administrador | Status: sucesso
[2025-09-15 09:26:14] Usuario: andre | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: André | Status: sucesso
[2025-09-15 09:26:18] Usuario: andre | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: json:empresa_1 | Status: sucesso
[2025-09-15 09:28:48] Usuario: andre | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: André | Status: sucesso
[2025-09-15 09:28:55] Usuario: andre | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: André | Status: sucesso
